,acousticness,artist,danceability,date,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,position,speechiness,stream,tempo,time_signature,track_name,url,valence
1619,0.1,LP,0.433,2018-08-27,268105.0,0.724,0.0,5.0,0.0918,-6.126,0.0,194.0,0.0372,46859.0,174.006,4.0,Lost on You,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,0.689
1620,0.0429,Juan Gabriel,0.535,2018-08-28,257467.0,0.723,0.00102,7.0,0.214,-13.965,1.0,114.0,0.0289,65056.0,156.679,4.0,El Noa Noa,https://open.spotify.com/track/2Bbvlv1uslztpJbGgEsckH,0.945
1621,0.0563,Twenty One Pilots,0.749,2018-08-28,229120.0,0.723,0.022,1.0,0.0977,-6.609,1.0,161.0,0.0432,53582.0,108.999,4.0,My Blood,https://open.spotify.com/track/2nqwxzn7svkN30dVGbXdWf,0.674
1622,0.71,Juan Gabriel,0.738,2018-08-28,186373.0,0.443,0.0,9.0,0.23,-9.675,1.0,176.0,0.0487,51743.0,120.587,4.0,No Tengo Dinero,https://open.spotify.com/track/6hQgqDq2VeyLYqgHoPG3O0,0.927
1623,0.0491,Michael Jackson,0.779,2018-08-29,258040.0,0.867,7.98e-06,3.0,0.197,-3.704,0.0,163.0,0.0457,52886.0,138.858,4.0,Beat It - Single Version,https://open.spotify.com/track/1OOtq8tRnDM8kG2gqUPjAj,0.915
1624,0.385,Edwin Luna y La Trakalosa de Monterrey,0.69,2018-08-29,204587.0,0.434,0.0,4.0,0.104,-4.455,1.0,196.0,0.033,49365.0,115.476,3.0,Fíjate Que Si,https://open.spotify.com/track/7FEmLU7M5aZ5O7FlOdxB33,0.617
1625,0.0481,Reik,0.686,2018-08-31,227476.0,0.807,0.0,1.0,0.0652,-3.324,1.0,18.0,0.0613,195234.0,183.971,4.0,Amigos Con Derechos,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,0.63
1626,0.172,6ix9ine,0.635,2018-08-31,217822.0,0.902,0.0,0.0,0.125,-3.559,1.0,33.0,0.109,144847.0,102.063,4.0,BEBE,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C,0.286
1627,0.112,Thalía,0.521,2018-08-31,162799.0,0.934,1.49e-05,0.0,0.196,-2.74,0.0,73.0,0.055,88722.0,152.876,4.0,"Me Oyen, Me Escuchan",https://open.spotify.com/track/0bEVnt3U8vqdHuld2Db4sd,0.844
1628,0.0418,Alejandro Fernandez,0.661,2018-08-31,201440.0,0.503,0.0,7.0,0.0978,-8.508,1.0,77.0,0.0414,87147.0,145.945,4.0,Contigo Siempre,https://open.spotify.com/track/17LxkTp8UNbPcYrDrI6UOq,0.731
1629,0.0732,Pacho El Antifeka,0.825,2018-08-31,312233.0,0.752,0.0,9.0,0.106,-6.826,0.0,164.0,0.0537,56777.0,113.95,4.0,Como Soy,https://open.spotify.com/track/7jIfxFhZSmH3LGud6D5m2w,0.391
1630,0.0627,Eminem,0.876,2018-09-03,244679.0,0.786,0.0,10.0,0.127,-4.884,0.0,126.0,0.306,58004.0,153.068,4.0,Lucky You (feat. Joyner Lucas),https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,0.575
1631,0.0311,Eminem,0.939,2018-09-03,337941.0,0.551,0.0,1.0,0.192,-9.126,1.0,170.0,0.291,50418.0,118.552,4.0,The Ringer,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE,0.42
1632,0.0085,Sia,0.691,2018-09-03,187027.0,0.716,9.06e-06,7.0,0.263,-5.985,1.0,200.0,0.0351,46423.0,112.035,4.0,Thunderclouds,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,0.507
1633,0.595,Jason Mraz,0.686,2018-09-04,242187.0,0.457,0.0,11.0,0.105,-8.322,1.0,200.0,0.0468,47817.0,150.953,4.0,I'm Yours,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,0.718
1634,0.0104,Silk City,0.588,2018-09-06,238173.0,0.67,3.33e-06,0.0,0.338,-6.439,1.0,160.0,0.0473,55003.0,118.159,4.0,Electricity (with Dua Lipa),https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk,0.505
1635,0.141,Carlos Rivera,0.696,2018-09-07,214973.0,0.679,0.0,1.0,0.115,-6.84,1.0,70.0,0.094,91751.0,94.007,4.0,Regrésame Mi Corazón,https://open.spotify.com/track/1NTypzYioS7MHVnIR4d7Uy,0.408
1636,0.0959,Mon Laferte,0.731,2018-09-07,179947.0,0.881,7.92e-06,2.0,0.172,-4.318,1.0,94.0,0.136,77279.0,103.129,4.0,El Beso,https://open.spotify.com/track/655SkamVNObMDXtoN84O4Q,0.612
1637,0.187,Rvssian,0.857,2018-09-07,164765.0,0.772,0.00181,10.0,0.0851,-4.736,0.0,102.0,0.194,74818.0,94.028,4.0,Ponle,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4,0.589
1638,0.28,Carlos Rivera,0.51,2018-09-07,196040.0,0.572,0.0,6.0,0.113,-6.153,1.0,121.0,0.0262,67329.0,142.062,4.0,Me Muero,https://open.spotify.com/track/4dpTz2Tgczw9lDdBAT0fvT,0.529
1639,0.316,Carlos Rivera,0.371,2018-09-07,217280.0,0.523,0.0,1.0,0.0839,-8.299,1.0,126.0,0.0376,65780.0,152.187,3.0,Sería Más Fácil,https://open.spotify.com/track/0cftlm9IYJi4KoN1PDvR2V,0.211
1640,0.199,Valentino,0.805,2018-09-07,200093.0,0.786,0.0,1.0,0.197,-4.418,1.0,187.0,0.0364,53009.0,94.983,4.0,Tú Y Yo (feat. Nicky Jam & Justin Quiles),https://open.spotify.com/track/58smOywZbVu8AjWutppiQA,0.751
1641,0.374,Paulina Rubio,0.694,2018-09-07,210600.0,0.824,0.0,8.0,0.105,-3.909,0.0,188.0,0.0289,52921.0,137.969,4.0,Suave Y Sutil,https://open.spotify.com/track/06oz8sadzgPPlF2ia44Zk6,0.909
1642,0.0114,Kanye West,0.901,2018-09-08,127947.0,0.522,0.0,2.0,0.259,-8.304,1.0,148.0,0.33,59043.0,104.053,4.0,I Love It (& Lil Pump),https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,0.329
1643,0.388,Christian Nodal,0.617,2018-09-08,156947.0,0.57,0.0,9.0,0.143,-3.074,0.0,169.0,0.0374,55314.0,163.2,4.0,No Te Contaron Mal,https://open.spotify.com/track/1LO951RWD10l9Vys0NrFty,0.632
1644,0.363,Kevin Roldan,0.786,2018-09-08,129040.0,0.65,8.17e-05,4.0,0.122,-6.839,1.0,187.0,0.109,53280.0,92.975,4.0,PPP,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,0.712
1645,0.743,Alfredo Olivas,0.723,2018-09-08,215640.0,0.475,0.0,5.0,0.342,-6.363,1.0,200.0,0.0358,50412.0,110.219,3.0,El Malo De Culiacán,https://open.spotify.com/track/32MQwnY0WUaNVT7i4W9d9F,0.802
1646,0.267,Paty Cantú,0.524,2018-09-12,192587.0,0.793,0.000248,0.0,0.202,-6.001,1.0,176.0,0.163,52519.0,81.982,4.0,Cuenta Pendiente,https://open.spotify.com/track/2kurCucOSCAu1xo0t2f3Vz,0.779
1647,0.206,Banda Sinaloense MS de Sergio Lizárraga,0.823,2018-09-14,201960.0,0.378,3.95e-06,0.0,0.106,-6.906,1.0,46.0,0.0431,121658.0,124.084,4.0,Mejor Me Alejo,https://open.spotify.com/track/5OUGSwa2eadrcAsMdUItmO,0.54
1648,0.137,David Guetta,0.703,2018-09-14,198947.0,0.66,0.0,10.0,0.192,-5.119,0.0,89.0,0.123,83511.0,95.031,4.0,Say My Name,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,0.79
1649,0.561,Morat,0.696,2018-09-14,238533.0,0.582,0.0,6.0,0.134,-8.006,0.0,91.0,0.0618,80139.0,172.037,4.0,El Embrujo,https://open.spotify.com/track/6GM7WCa0accugI9b2JTeix,0.711
1650,0.791,Joan Sebastian,0.565,2018-09-14,275200.0,0.485,9.71e-05,2.0,0.085,-7.036,1.0,142.0,0.0455,65312.0,95.61,4.0,Secreto De Amor,https://open.spotify.com/track/2RT32a38h0ONkIUnZq0hpZ,0.611
1651,0.772,Vicente Fernández,0.53,2018-09-15,236480.0,0.292,0.0,9.0,0.31,-7.452,1.0,81.0,0.0342,98681.0,82.586,4.0,Por Tu Maldito Amor,https://open.spotify.com/track/3KZI2xeiIRJd8fm84ClxH5,0.393
1652,0.268,Mariachi Vargas De Tecalitlan,0.481,2018-09-15,179000.0,0.561,0.0137,7.0,0.255,-9.101,1.0,105.0,0.0498,82774.0,170.908,3.0,El son de la negra,https://open.spotify.com/track/4WppqUEIiLL4kyo406nnJN,0.834
1653,0.4,Vicente Fernández,0.477,2018-09-15,292733.0,0.584,7e-05,4.0,0.932,-7.837,1.0,113.0,0.0385,79124.0,101.79,4.0,Estos Celos - En Vivo,https://open.spotify.com/track/1bHfUhyFqo6toBM3YMvG8I,0.651
1654,0.527,Banda Tierra Sagrada,0.805,2018-09-15,204453.0,0.716,0.0,0.0,0.247,-4.498,1.0,115.0,0.039,78262.0,124.832,3.0,La Buena y la Mala,https://open.spotify.com/track/17IiqbqbVVWMlq6j7xrQaD,0.905
1655,0.671,Mariachi Vargas De Tecalitlan,0.489,2018-09-15,156933.0,0.515,0.802,0.0,0.257,-11.152,1.0,127.0,0.0396,74415.0,133.402,4.0,Jarabe Tapatío,https://open.spotify.com/track/3UgXyvwnW6jdBO2oqwpaul,0.937
1656,0.138,Tlen Huicani,0.606,2018-09-15,193453.0,0.765,2.51e-06,11.0,0.364,-7.371,1.0,128.0,0.0368,74209.0,125.71,4.0,La Bamba,https://open.spotify.com/track/51EcnaX9uGBFYdBpMThgEs,0.811
1657,0.612,Vicente Fernández,0.343,2018-09-15,156867.0,0.425,5.13e-06,0.0,0.243,-5.589,1.0,146.0,0.0288,69045.0,154.267,3.0,Hermoso Cariño,https://open.spotify.com/track/6UN6W5tj0qrMYV8N9MQMJC,0.408
1658,0.376,Vicente Fernández,0.5,2018-09-15,157493.0,0.411,0.0,2.0,0.147,-5.796,1.0,151.0,0.0294,67960.0,80.831,4.0,El Rey,https://open.spotify.com/track/6P3dT8EkJd0LOyZklOl0Na,0.468
1659,0.326,El Chapo De Sinaloa,0.792,2018-09-15,167898.0,0.245,0.0,4.0,0.0802,-8.552,1.0,156.0,0.0529,67069.0,102.001,4.0,Le Hace Falta Un Beso,https://open.spotify.com/track/1SwY9YgXVgRbZM6uzxS4vU,0.726
1660,0.886,Banda El Recodo,0.717,2018-09-15,186413.0,0.478,0.0305,8.0,0.114,-7.266,1.0,161.0,0.0451,64995.0,128.114,4.0,Que Te Ruegue Quien Te Quiera,https://open.spotify.com/track/4AooK5Hh8OZkZ1XjvVGuTY,0.97
1661,0.839,José Alfredo Jimenez,0.545,2018-09-15,144800.0,0.118,8.9e-05,0.0,0.197,-19.436,1.0,172.0,0.0358,62799.0,108.913,4.0,Si Nos Dejan,https://open.spotify.com/track/4QgdJycTYnqJCWEH4R4H1v,0.55
1662,0.279,Karol G,0.728,2018-09-15,226627.0,0.801,4.71e-06,8.0,0.143,-2.942,0.0,194.0,0.0683,59512.0,130.059,4.0,Culpables,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,0.416
1663,0.526,Vicente Fernández,0.354,2018-09-16,212573.0,0.48,1.63e-06,8.0,0.114,-3.897,1.0,141.0,0.0319,58240.0,145.917,4.0,México Lindo Y Querido,https://open.spotify.com/track/2r5HpO5yuhGHR0xDw7FTBr,0.253
1664,0.41,Mariachi Vargas De Tecalitlan,0.263,2018-09-16,221773.0,0.506,3.73e-05,0.0,0.355,-4.921,1.0,162.0,0.0316,54524.0,185.552,3.0,Cielito Lindo,https://open.spotify.com/track/2GzOrRCr4yyz2DqcEqTdBS,0.713
1665,0.702,Edwin Luna y La Trakalosa de Monterrey,0.646,2018-09-16,204200.0,0.477,0.0,7.0,0.0885,-5.61,0.0,192.0,0.0404,48569.0,153.91,3.0,Borracho de Amor,https://open.spotify.com/track/2xjxGXr3eASzCvo9MUHk0w,0.941
1666,0.199,Pablo Montero,0.372,2018-09-16,168520.0,0.493,1.06e-06,2.0,0.672,-7.3,1.0,197.0,0.03,48011.0,93.941,3.0,Cielito Lindo,https://open.spotify.com/track/6HD8UOPbIxR0olq7BSiwi9,0.73
1667,0.59,Joan Sebastian,0.792,2018-09-16,163760.0,0.424,0.0,2.0,0.201,-6.445,1.0,198.0,0.0764,47918.0,115.842,4.0,Más Allá Del Sol,https://open.spotify.com/track/4geZEeuY4GaWMTYwymQpJs,0.778
1668,0.749,Pepe Aguilar,0.454,2018-09-16,162633.0,0.476,0.0,4.0,0.326,-6.156,0.0,199.0,0.032,47860.0,141.991,4.0,Por Una Mujer Bonita,https://open.spotify.com/track/6qFQun1kEIVRTphxFDt7go,0.558
1669,0.0776,Jason Derulo,0.643,2018-09-18,195419.0,0.904,0.0,0.0,0.189,-3.694,1.0,200.0,0.0739,47143.0,103.028,4.0,Goodbye (feat. Nicki Minaj & Willy William),https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG,0.481
1670,0.0174,Caos,0.695,2018-09-19,245827.0,0.796,0.0,4.0,0.0493,-6.057,0.0,191.0,0.0361,49285.0,114.804,4.0,La Planta,https://open.spotify.com/track/2GggG2lQVYuus2aeAybe8M,0.652
1671,0.0175,Lil Peep,0.669,2018-09-20,196400.0,0.574,0.00294,4.0,0.146,-6.442,0.0,103.0,0.0286,71646.0,120.013,4.0,Falling Down - Bonus Track,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q,0.273
1672,0.89,Leonel García,0.51,2018-09-21,256366.0,0.292,0.0,7.0,0.114,-8.768,1.0,135.0,0.186,64211.0,168.104,3.0,Bailar,https://open.spotify.com/track/4oYTgxA7E6toPav9MSOHsY,0.4
1673,0.274,Gloria Trevi,0.917,2018-09-21,215333.0,0.878,6.35e-06,2.0,0.313,-2.787,1.0,161.0,0.109,59554.0,96.022,4.0,Me Lloras,https://open.spotify.com/track/0Unu3p5DJ5jXr6KmuEeIao,0.854
1674,0.174,Banda Sinaloense MS de Sergio Lizárraga,0.812,2018-09-21,200173.0,0.37,0.0,8.0,0.123,-6.505,1.0,191.0,0.0376,53696.0,124.938,4.0,Por Siempre Mi Amor,https://open.spotify.com/track/38ofGhTF7TlGS4HkM6e2VS,0.744
1675,0.0135,Big Boy,0.794,2018-09-22,295533.0,0.831,1.12e-06,8.0,0.11,-9.235,1.0,197.0,0.331,52260.0,172.407,4.0,Mis Ojos Lloran Por Ti,https://open.spotify.com/track/4fFgpzgSkmn3wajioLBPOr,0.328
1676,0.045,Raymix,0.825,2018-09-23,250507.0,0.643,0.0,4.0,0.131,-5.126,0.0,185.0,0.0607,47690.0,90.978,4.0,Oye Mujer,https://open.spotify.com/track/3IrXw8ah6vafDvZZ4HYuKy,0.891
1677,0.175,Piso 21,0.823,2018-09-24,186316.0,0.731,0.0,11.0,0.131,-3.399,0.0,165.0,0.103,51797.0,152.024,4.0,Puntos Suspensivos,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,0.952
1678,0.627,La Oreja de Van Gogh,0.783,2018-09-25,236333.0,0.685,3.49e-06,9.0,0.108,-5.008,1.0,182.0,0.0271,51637.0,107.01,4.0,Rosas,https://open.spotify.com/track/4waqcUQWdj0yH26STWl2Rq,0.54
1679,0.405,Franco De Vita,0.607,2018-09-25,238160.0,0.629,0.0,11.0,0.203,-5.931,1.0,200.0,0.0316,48792.0,80.11,4.0,Tú de Qué Vas,https://open.spotify.com/track/66iygyOSvvoQQsKJ1vEXfT,0.567
1680,0.153,DJ Snake,0.841,2018-09-28,212500.0,0.798,3.33e-06,1.0,0.0618,-4.206,0.0,5.0,0.229,344155.0,95.948,4.0,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,0.591
1681,0.559,Sebastian Yatra,0.716,2018-09-28,224013.0,0.474,0.0,11.0,0.135,-6.714,1.0,90.0,0.052,82992.0,77.811,4.0,Vuelve,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S,0.302
1682,0.266,Marc Anthony,0.817,2018-09-28,215151.0,0.74,0.0,11.0,0.0992,-4.566,0.0,91.0,0.283,82336.0,130.04,4.0,Está Rico,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg,0.674
1683,0.041,Thalía,0.691,2018-09-28,218384.0,0.931,0.0,7.0,0.319,-3.497,1.0,101.0,0.0494,78289.0,92.038,4.0,Lento,https://open.spotify.com/track/4IcdqpHrf0ZcAh61fRAJ6N,0.727
1684,0.318,De La Ghetto,0.837,2018-09-28,206560.0,0.847,0.0,4.0,0.261,-4.395,1.0,112.0,0.0982,72714.0,90.996,4.0,Caliente (feat. J Balvin),https://open.spotify.com/track/7zjxmI7AldHmhWfFozqv3t,0.73
1685,0.382,Lady Gaga,0.568,2018-09-28,215733.0,0.401,0.0,7.0,0.262,-6.341,1.0,146.0,0.0297,63858.0,95.796,4.0,Shallow,https://open.spotify.com/track/5lK18Pt33xNudq4qYDxIm8,0.296
1686,0.337,T3R Elemento,0.669,2018-09-29,174276.0,0.561,0.0,1.0,0.198,-6.613,1.0,28.0,0.0318,155336.0,114.405,3.0,Aerolínea Carrillo,https://open.spotify.com/track/6oGQpaoaJd2tnVob3zi8S4,0.867
1687,0.528,Alejandro Fernandez,0.549,2018-10-02,188893.0,0.764,0.0,1.0,0.0782,-5.881,1.0,198.0,0.0427,49351.0,157.502,3.0,Me Hace Tanto Bien,https://open.spotify.com/track/2mDLrugtj3r6XpH3SdlLGB,0.573
1688,0.0558,The Chainsmokers,0.575,2018-10-03,197947.0,0.571,0.0,1.0,0.0912,-7.906,1.0,150.0,0.0439,58606.0,105.049,4.0,This Feeling (feat. Kelsea Ballerini),https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N,0.449
1689,0.738,Ha*Ash,0.564,2018-10-03,197815.0,0.534,0.0,0.0,0.112,-7.238,1.0,159.0,0.0382,56956.0,135.889,4.0,"No Pasa Nada - Recorded at Panoram Studios, Mexico",https://open.spotify.com/track/7doCx8U6982H52Nmrmqdth,0.437
1690,0.656,Ha*Ash,0.505,2018-10-03,202867.0,0.438,0.0,6.0,0.118,-7.433,1.0,171.0,0.0299,55599.0,90.146,4.0,"Adiós Amor - Recorded at Panoram Studios, Mexico",https://open.spotify.com/track/00yK9fIjWQfF5g70TK9vdj,0.205
1691,0.0747,Twenty One Pilots,0.734,2018-10-05,258853.0,0.607,0.000577,8.0,0.0968,-7.249,0.0,102.0,0.0806,75948.0,90.023,4.0,Morph,https://open.spotify.com/track/01vv2AjxgP4uUyb8waYO5Y,0.518
1692,0.405,Manuel Turizo,0.812,2018-10-05,259344.0,0.49,1.21e-06,11.0,0.0861,-8.554,0.0,108.0,0.0496,73602.0,140.021,4.0,Una Vez Más,https://open.spotify.com/track/3jZaFX3YnQzzEIRHubvcqG,0.723
1693,0.0563,Twenty One Pilots,0.749,2018-10-05,229120.0,0.723,0.022,1.0,0.0977,-6.609,1.0,120.0,0.0432,70295.0,108.999,4.0,My Blood,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD,0.674
1694,0.00849,Twenty One Pilots,0.62,2018-10-05,238560.0,0.61,0.162,11.0,0.205,-8.329,0.0,136.0,0.0373,65667.0,127.052,4.0,Jumpsuit,https://open.spotify.com/track/1E1uGhNdBe6Dddbgs2KqtZ,0.235
1695,0.0872,Danna Paola,0.7,2018-10-05,185040.0,0.789,2.24e-06,11.0,0.261,-5.198,0.0,175.0,0.0381,58252.0,93.018,4.0,Final Feliz,https://open.spotify.com/track/2W2Pq6Ysd0wZTSq1xQTAlZ,0.7
1696,0.0735,Twenty One Pilots,0.609,2018-10-05,324467.0,0.674,0.06,10.0,0.345,-7.388,0.0,182.0,0.0548,56690.0,90.009,4.0,Chlorine,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau,0.315
1697,0.0699,Twenty One Pilots,0.728,2018-10-05,225040.0,0.602,7.01e-06,9.0,0.318,-7.748,0.0,190.0,0.185,55166.0,140.081,4.0,Nico And The Niners,https://open.spotify.com/track/5SehvGGC53A7SZKCLXQcyt,0.328
1698,0.0097,Nicky Jam,0.623,2018-10-05,176000.0,0.872,0.0,11.0,0.0708,-3.773,0.0,197.0,0.147,54626.0,105.147,4.0,Jaleo,https://open.spotify.com/track/5qEDMy4lkVZ93et8y1VP99,0.355
1699,0.667,Los Plebes del Rancho de Ariel Camacho,0.673,2018-10-06,195125.0,0.609,0.0,10.0,0.0907,-4.335,1.0,188.0,0.0279,55181.0,147.08,3.0,Según Tus Labios,https://open.spotify.com/track/1b2hnkOJVVEereFRweGX51,0.697
1700,0.427,Lenin Ramírez,0.739,2018-10-06,208118.0,0.744,2.23e-05,10.0,0.317,-1.589,1.0,191.0,0.0376,54194.0,120.083,3.0,Recordando a Manuel,https://open.spotify.com/track/3JuPa0jxEAacGtz4mAKVZA,0.97
1701,0.0193,Eminem,0.749,2018-10-07,269554.0,0.794,0.0,0.0,0.543,-5.063,1.0,156.0,0.064,52348.0,135.959,4.0,Venom - Music From The Motion Picture,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4,0.46
1702,0.428,Lenin Ramírez,0.806,2018-10-07,165481.0,0.621,0.000124,3.0,0.0896,-3.506,0.0,195.0,0.0395,46899.0,114.967,3.0,Gente del General,https://open.spotify.com/track/0di4Hh3AqJqbY9lFDgcB5Q,0.908
1703,0.0339,SUPER JUNIOR,0.662,2018-10-08,186451.0,0.831,4.99e-05,5.0,0.288,-4.009,1.0,111.0,0.0367,64667.0,100.031,4.0,One More Time (Otra Vez) - SJ Ver.,https://open.spotify.com/track/1tTXWKvit9oYJAPhzdwpaT,0.465
1704,0.371,Lady Gaga,0.572,2018-10-08,215733.0,0.385,0.0,7.0,0.231,-6.362,1.0,172.0,0.0308,52276.0,95.799,4.0,Shallow,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,0.323
1705,0.0408,SUPER JUNIOR,0.685,2018-10-09,186468.0,0.841,5.28e-05,5.0,0.274,-3.975,1.0,114.0,0.0327,66175.0,99.981,4.0,One More Time (Otra Vez),https://open.spotify.com/track/1Zz7lQOhWPYh8dNQCwVkdG,0.486
1706,0.0771,DJ Snake,0.652,2018-10-10,205947.0,0.713,1.02e-05,8.0,0.144,-5.311,1.0,178.0,0.0368,55323.0,100.023,4.0,Let Me Love You,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,0.152
1707,0.0141,Bad Bunny,0.817,2018-10-11,210368.0,0.539,0.000496,6.0,0.099,-6.349,0.0,8.0,0.0621,251121.0,97.062,4.0,MIA (feat. Drake),https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,0.158
1708,0.323,Drake Bell,0.685,2018-10-11,189231.0,0.723,0.0,10.0,0.09,-4.675,1.0,83.0,0.0722,82149.0,169.929,4.0,Fuego Lento,https://open.spotify.com/track/56jA9kUEAcbWTHJistEDsn,0.651
1709,0.135,Bryant Myers,0.856,2018-10-11,181093.0,0.728,1e-06,7.0,0.2,-3.497,1.0,138.0,0.0916,63530.0,89.999,4.0,Tanta Falta,https://open.spotify.com/track/0sPTfDSZgE3KvcvqaKPtEx,0.797
1710,0.284,Shakira,0.778,2018-10-11,218093.0,0.824,0.0,10.0,0.405,-5.892,0.0,200.0,0.0712,52947.0,100.024,4.0,Hips Don't Lie,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,0.756
1711,0.146,Mau y Ricky,0.709,2018-10-12,204453.0,0.771,3.29e-06,7.0,0.249,-4.598,1.0,104.0,0.166,74793.0,174.006,4.0,Desconocidos,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,0.709
1712,0.069,Zion & Lennox,0.81,2018-10-12,220538.0,0.789,0.00103,1.0,0.0638,-5.048,1.0,154.0,0.04,61138.0,94.025,4.0,Hola,https://open.spotify.com/track/2dYJKHEqAUTCk2U9zntaS1,0.856
1713,0.0297,Shakira,0.74,2018-10-12,212893.0,0.783,0.000308,0.0,0.123,-5.367,1.0,188.0,0.0427,55571.0,100.011,4.0,La Tortura,https://open.spotify.com/track/0S5eBnwtkuFB0TQTlVqW6C,0.812
1714,0.173,Little Mix,0.757,2018-10-12,228207.0,0.849,0.0,5.0,0.0878,-3.424,0.0,194.0,0.0536,54548.0,150.036,4.0,Woman Like Me (feat. Nicki Minaj),https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1,0.826
1715,0.0718,C. Tangana,0.865,2018-10-15,199994.0,0.498,0.00312,8.0,0.108,-8.882,0.0,177.0,0.168,51353.0,97.921,4.0,Antes de Morirme (feat. Rosalía),https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE,0.131
1716,0.122,Luis Fonsi,0.786,2018-10-19,163880.0,0.764,0.0,11.0,0.102,-2.935,1.0,50.0,0.0798,119296.0,90.979,4.0,Imposible,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,0.913
1717,0.00261,Dua Lipa,0.762,2018-10-19,209320.0,0.7,1.56e-05,9.0,0.153,-6.021,0.0,86.0,0.0694,81869.0,116.073,4.0,New Rules,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,0.608
1718,0.551,Post Malone,0.753,2018-10-19,158053.0,0.498,0.0,2.0,0.0706,-5.61,1.0,105.0,0.0504,74851.0,89.95,4.0,Sunflower - Spider-Man: Into the Spider-Verse,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8,0.927
1719,0.0557,Dua Lipa,0.675,2018-10-19,190560.0,0.729,0.0,8.0,0.189,-4.383,1.0,112.0,0.146,71122.0,99.986,4.0,Kiss and Make Up,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,0.63
1720,0.172,Queen,0.492,2018-10-19,296493.0,0.676,0.0,8.0,0.239,-6.861,1.0,176.0,0.0516,57186.0,110.232,3.0,Somebody To Love - Remastered 2011,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,0.412
1721,0.429,Queen,0.671,2018-10-19,248440.0,0.712,0.0,2.0,0.103,-7.815,1.0,178.0,0.0476,56965.0,113.805,4.0,Under Pressure - Remastered,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,0.462
1722,0.102,Khalid,0.695,2018-10-19,229320.0,0.586,0.317,0.0,0.113,-10.315,0.0,183.0,0.0658,56528.0,98.035,4.0,Better,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX,0.112
1723,0.213,Lalo Ebratt,0.732,2018-10-19,202876.0,0.758,0.0,11.0,0.388,-1.694,1.0,189.0,0.189,55846.0,98.007,4.0,Mocca - Remix,https://open.spotify.com/track/1usoXi4f0BnMART4uActEA,0.78
1724,0.403,Joss Favela,0.661,2018-10-19,183119.0,0.649,0.0,0.0,0.574,-5.75,1.0,192.0,0.0587,55692.0,101.089,4.0,Pienso en Ti,https://open.spotify.com/track/0l75C1fGFNyRXLvnpjrbNb,0.631
1725,0.676,Queen,0.692,2018-10-19,122067.0,0.497,0.0,2.0,0.259,-7.316,1.0,200.0,0.119,55127.0,81.308,4.0,We Will Rock You - Remastered,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,0.475
1726,0.323,Pedro Capó,0.826,2018-10-21,238200.0,0.773,0.0,11.0,0.143,-4.218,0.0,197.0,0.0524,45841.0,126.899,4.0,Calma - Remix,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,0.761
